patric_id	pathway
fig|742725.3.peg.223	00790|Folate biosynthesis
fig|742725.3.peg.224	
fig|742725.3.peg.225	00230|Purine metabolism;00240|Pyrimidine metabolism
fig|742725.3.peg.226	00670|One carbon pool by folate;00790|Folate biosynthesis
fig|742725.3.peg.227	00240|Pyrimidine metabolism;00670|One carbon pool by folate
fig|742725.3.peg.228	00540|Lipopolysaccharide biosynthesis
fig|742725.3.peg.229	
fig|742725.3.peg.230	
fig|742725.3.peg.231	
fig|742725.3.peg.232	00500|Starch and sucrose metabolism
fig|742725.3.peg.233	
fig|742725.3.peg.234	
fig|742725.3.peg.235	
fig|742725.3.peg.236	00500|Starch and sucrose metabolism
fig|742725.3.peg.237	
fig|742725.3.peg.238	
fig|742725.3.peg.239	00010|Glycolysis / Gluconeogenesis;00020|Citrate cycle (TCA cycle);00620|Pyruvate metabolism;00710|Carbon fixation in photosynthetic organisms
fig|742725.3.peg.240	
fig|742725.3.peg.241	
fig|742725.3.peg.242	
fig|742725.3.peg.243	
fig|742725.3.peg.244	
fig|742725.3.peg.245	
fig|742725.3.peg.246	
fig|742725.3.peg.247	00051|Fructose and mannose metabolism
fig|742725.3.peg.248	
fig|742725.3.peg.249	
fig|742725.3.peg.250	
fig|742725.3.peg.251	
fig|742725.3.peg.252	
fig|742725.3.peg.253	
fig|742725.3.peg.254	
fig|742725.3.peg.255	
fig|742725.3.peg.256	
fig|742725.3.peg.257	
fig|742725.3.peg.258	
fig|742725.3.peg.259	
fig|742725.3.peg.260	
fig|742725.3.peg.261	
fig|742725.3.peg.262	
fig|742725.3.peg.263	
fig|742725.3.peg.264	
fig|742725.3.peg.265	
fig|742725.3.peg.266	
fig|742725.3.peg.267	
fig|742725.3.peg.268	00190|Oxidative phosphorylation;00195|Photosynthesis;00680|Methane metabolism
fig|742725.3.peg.269	00190|Oxidative phosphorylation;00195|Photosynthesis;00680|Methane metabolism
fig|742725.3.peg.270	00190|Oxidative phosphorylation;00195|Photosynthesis;00680|Methane metabolism
fig|742725.3.peg.271	00190|Oxidative phosphorylation;00195|Photosynthesis;00680|Methane metabolism
fig|742725.3.peg.272	00190|Oxidative phosphorylation;00195|Photosynthesis;00680|Methane metabolism
fig|742725.3.peg.273	00190|Oxidative phosphorylation;00195|Photosynthesis;00680|Methane metabolism
fig|742725.3.peg.274	
fig|742725.3.peg.275	
fig|742725.3.peg.276	00190|Oxidative phosphorylation;00195|Photosynthesis;00680|Methane metabolism
fig|742725.3.peg.277	
fig|742725.3.peg.278	00052|Galactose metabolism;00500|Starch and sucrose metabolism
fig|742725.3.peg.279	
fig|742725.3.peg.280	
fig|742725.3.peg.281	
fig|742725.3.rna.1	
fig|742725.3.peg.282	00270|Cysteine and methionine metabolism;00450|Selenoamino acid metabolism;00920|Sulfur metabolism
fig|742725.3.peg.283	
fig|742725.3.peg.284	
fig|742725.3.peg.285	
fig|742725.3.peg.286	
fig|742725.3.peg.287	
fig|742725.3.peg.288	
fig|742725.3.peg.289	
fig|742725.3.peg.290	
fig|742725.3.peg.291	
fig|742725.3.peg.292	00010|Glycolysis / Gluconeogenesis;00020|Citrate cycle (TCA cycle);00260|Glycine, serine and threonine metabolism;00280|Valine, leucine and isoleucine degradation;00620|Pyruvate metabolism
fig|742725.3.peg.293	
fig|742725.3.peg.294	
fig|742725.3.peg.295	
fig|742725.3.peg.296	
fig|742725.3.peg.297	
fig|742725.3.peg.298	
fig|742725.3.peg.299	
fig|742725.3.peg.300	00460|Cyanoamino acid metabolism;00500|Starch and sucrose metabolism;00940|Phenylpropanoid biosynthesis
fig|742725.3.peg.301	
fig|742725.3.peg.302	
fig|742725.3.peg.303	
fig|742725.3.peg.304	
fig|742725.3.peg.305	
fig|742725.3.peg.306	
fig|742725.3.peg.307	
fig|742725.3.peg.308	
fig|742725.3.peg.309	
fig|742725.3.peg.310	
fig|742725.3.peg.311	
fig|742725.3.peg.312	
fig|742725.3.peg.313	
fig|742725.3.peg.314	
fig|742725.3.peg.315	
fig|742725.3.peg.316	
fig|742725.3.peg.317	
fig|742725.3.peg.318	
fig|742725.3.peg.319	
	
fig|742725.3.peg.320	
fig|742725.3.peg.321	
fig|742725.3.peg.322	
fig|742725.3.peg.323	
fig|742725.3.peg.324	
fig|742725.3.peg.325	
fig|742725.3.peg.326	
fig|742725.3.peg.327	
fig|742725.3.peg.328	
fig|742725.3.peg.329	
fig|742725.3.peg.330	
fig|742725.3.peg.331	
fig|742725.3.rna.2	
fig|742725.3.peg.332	00030|Pentose phosphate pathway;00230|Purine metabolism
fig|742725.3.peg.333	
fig|742725.3.peg.334	
fig|742725.3.peg.335	
fig|742725.3.peg.336	
fig|742725.3.peg.337	
fig|742725.3.peg.338	
fig|742725.3.peg.339	
fig|742725.3.peg.340	
fig|742725.3.peg.341	
fig|742725.3.peg.342	
fig|742725.3.peg.343	00010|Glycolysis / Gluconeogenesis
fig|742725.3.peg.344	
fig|742725.3.peg.345	
fig|742725.3.peg.346	
fig|742725.3.peg.347	
fig|742725.3.peg.348	
fig|742725.3.peg.349	
fig|742725.3.peg.350	
fig|742725.3.peg.351	
fig|742725.3.peg.352	
fig|742725.3.peg.353	00230|Purine metabolism;00250|Alanine, aspartate and glutamate metabolism
fig|742725.3.peg.354	
fig|742725.3.peg.355	
fig|742725.3.peg.356	
fig|742725.3.peg.357	
fig|742725.3.peg.358	
fig|742725.3.peg.359	
fig|742725.3.peg.360	
fig|742725.3.peg.361	00970|Aminoacyl-tRNA biosynthesis
fig|742725.3.peg.362	
fig|742725.3.peg.363	
fig|742725.3.peg.364	
fig|742725.3.peg.365	
fig|742725.3.peg.366	
fig|742725.3.peg.367	
fig|742725.3.peg.368	00550|Peptidoglycan biosynthesis
fig|742725.3.peg.369	
fig|742725.3.peg.370	
fig|742725.3.peg.371	
fig|742725.3.peg.372	
fig|742725.3.peg.373	
fig|742725.3.peg.374	00300|Lysine biosynthesis;00550|Peptidoglycan biosynthesis
fig|742725.3.peg.375	
fig|742725.3.peg.376	00550|Peptidoglycan biosynthesis
fig|742725.3.peg.377	00471|D-Glutamine and D-glutamate metabolism;00550|Peptidoglycan biosynthesis
fig|742725.3.peg.378	00550|Peptidoglycan biosynthesis
fig|742725.3.peg.379	
fig|742725.3.peg.380	00550|Peptidoglycan biosynthesis
fig|742725.3.peg.381	
fig|742725.3.peg.382	00471|D-Glutamine and D-glutamate metabolism;00550|Peptidoglycan biosynthesis
fig|742725.3.peg.383	
fig|742725.3.peg.384	
fig|742725.3.peg.385	
fig|742725.3.peg.386	
fig|742725.3.peg.387	
fig|742725.3.peg.388	
fig|742725.3.peg.389	00061|Fatty acid biosynthesis
fig|742725.3.peg.390	
fig|742725.3.peg.391	
fig|742725.3.peg.392	
fig|742725.3.peg.393	00540|Lipopolysaccharide biosynthesis;00061|Fatty acid biosynthesis;00780|Biotin metabolism
fig|742725.3.peg.394	00540|Lipopolysaccharide biosynthesis
fig|742725.3.peg.395	
fig|742725.3.peg.396	
fig|742725.3.peg.397	
fig|742725.3.peg.398	
fig|742725.3.peg.399	
fig|742725.3.peg.400	
fig|742725.3.peg.401	
fig|742725.3.peg.402	
fig|742725.3.peg.403	
fig|742725.3.peg.404	
fig|742725.3.peg.405	
fig|742725.3.peg.406	
fig|742725.3.peg.407	
fig|742725.3.peg.408	
fig|742725.3.peg.409	
fig|742725.3.peg.410	
fig|742725.3.peg.411	
fig|742725.3.peg.412	00030|Pentose phosphate pathway;00710|Carbon fixation in photosynthetic organisms
fig|742725.3.peg.413	00340|Histidine metabolism;00340|Histidine metabolism
fig|742725.3.peg.414	
fig|742725.3.peg.415	00340|Histidine metabolism
fig|742725.3.peg.416	
fig|742725.3.peg.417	00340|Histidine metabolism;00340|Histidine metabolism
fig|742725.3.peg.418	00340|Histidine metabolism;00350|Tyrosine metabolism;00360|Phenylalanine metabolism;00400|Phenylalanine, tyrosine and tryptophan biosynthesis;00401|Novobiocin biosynthesis;00960|Tropane, piperidine and pyridine alkaloid biosynthesis
fig|742725.3.peg.419	00340|Histidine metabolism
fig|742725.3.peg.420	00340|Histidine metabolism
fig|742725.3.peg.421	
fig|742725.3.peg.422	
fig|742725.3.peg.423	
fig|742725.3.peg.424	
fig|742725.3.peg.425	
fig|742725.3.peg.426	
fig|742725.3.peg.427	00240|Pyrimidine metabolism;00250|Alanine, aspartate and glutamate metabolism
fig|742725.3.peg.428	00240|Pyrimidine metabolism;00250|Alanine, aspartate and glutamate metabolism
fig|742725.3.peg.429	
fig|742725.3.peg.430	
fig|742725.3.peg.431	
fig|742725.3.peg.432	
fig|742725.3.peg.433	
fig|742725.3.peg.434	
fig|742725.3.peg.435	00750|Vitamin B6 metabolism
fig|742725.3.peg.436	00970|Aminoacyl-tRNA biosynthesis
fig|742725.3.peg.437	
fig|742725.3.peg.438	
fig|742725.3.peg.439	
fig|742725.3.peg.440	
fig|742725.3.peg.441	00540|Lipopolysaccharide biosynthesis
fig|742725.3.peg.442	
fig|742725.3.peg.443	
fig|742725.3.peg.444	
fig|742725.3.peg.445	
fig|742725.3.peg.446	
fig|742725.3.peg.447	
fig|742725.3.peg.448	
fig|742725.3.peg.449	
fig|742725.3.peg.450	
fig|742725.3.peg.451	00230|Purine metabolism
fig|742725.3.peg.452	00730|Thiamine metabolism
fig|742725.3.peg.453	
fig|742725.3.peg.454	
fig|742725.3.peg.455	
fig|742725.3.peg.456	
fig|742725.3.peg.457	
fig|742725.3.peg.458	
fig|742725.3.peg.459	00240|Pyrimidine metabolism;00983|Drug metabolism - other enzymes
fig|742725.3.peg.460	00260|Glycine, serine and threonine metabolism
fig|742725.3.peg.461	
fig|742725.3.peg.462	
fig|742725.3.peg.463	00640|Propanoate metabolism
fig|742725.3.peg.464	
fig|742725.3.peg.465	
fig|742725.3.peg.466	00640|Propanoate metabolism
fig|742725.3.peg.467	00280|Valine, leucine and isoleucine degradation;00630|Glyoxylate and dicarboxylate metabolism;00640|Propanoate metabolism;00720|Reductive carboxylate cycle (CO2 fixation)
fig|742725.3.peg.468	00030|Pentose phosphate pathway;00053|Ascorbate and aldarate metabolism;00930|Caprolactam degradation
fig|742725.3.peg.469	
fig|742725.3.peg.470	
fig|742725.3.peg.471	
fig|742725.3.peg.472	
fig|742725.3.peg.473	
fig|742725.3.peg.474	
fig|742725.3.peg.475	
fig|742725.3.rna.3	
fig|742725.3.peg.476	
fig|742725.3.peg.477	00240|Pyrimidine metabolism
fig|742725.3.peg.478	
fig|742725.3.peg.479	
fig|742725.3.peg.480	
fig|742725.3.peg.481	
fig|742725.3.peg.482	
fig|742725.3.peg.483	
fig|742725.3.peg.484	
fig|742725.3.peg.485	
fig|742725.3.peg.486	
fig|742725.3.peg.487	
fig|742725.3.peg.488	
fig|742725.3.peg.489	00920|Sulfur metabolism
fig|742725.3.peg.490	00620|Pyruvate metabolism
fig|742725.3.peg.491	
fig|742725.3.peg.492	
fig|742725.3.peg.493	
fig|742725.3.peg.494	00380|Tryptophan metabolism
fig|742725.3.peg.495	00260|Glycine, serine and threonine metabolism;00750|Vitamin B6 metabolism
fig|742725.3.peg.496	00260|Glycine, serine and threonine metabolism
fig|742725.3.peg.497	
fig|742725.3.peg.498	
fig|742725.3.peg.499	
fig|742725.3.peg.500	
fig|742725.3.peg.501	
fig|742725.3.peg.502	
fig|742725.3.peg.503	
fig|742725.3.peg.504	
fig|742725.3.peg.505	
fig|742725.3.peg.506	
fig|742725.3.peg.507	
fig|742725.3.peg.508	
fig|742725.3.peg.509	00230|Purine metabolism;00760|Nicotinate and nicotinamide metabolism
fig|742725.3.peg.510	00240|Pyrimidine metabolism
fig|742725.3.peg.511	
fig|742725.3.peg.512	00750|Vitamin B6 metabolism
fig|742725.3.peg.513	00330|Arginine and proline metabolism
fig|742725.3.peg.514	
fig|742725.3.peg.515	
fig|742725.3.peg.516	
fig|742725.3.peg.517	
fig|742725.3.peg.518	
fig|742725.3.peg.519	00740|Riboflavin metabolism
fig|742725.3.peg.520	
fig|742725.3.peg.521	
fig|742725.3.peg.522	00230|Purine metabolism;00240|Pyrimidine metabolism
fig|742725.3.peg.523	00760|Nicotinate and nicotinamide metabolism
fig|742725.3.peg.524	
fig|742725.3.peg.525	
fig|742725.3.peg.526	00030|Pentose phosphate pathway;00710|Carbon fixation in photosynthetic organisms;01051|Biosynthesis of ansamycins
fig|742725.3.peg.527	
fig|742725.3.peg.528	00300|Lysine biosynthesis;00550|Peptidoglycan biosynthesis
fig|742725.3.peg.529	00051|Fructose and mannose metabolism;00520|Amino sugar and nucleotide sugar metabolism
fig|742725.3.peg.530	00260|Glycine, serine and threonine metabolism;00564|Glycerophospholipid metabolism
fig|742725.3.peg.531	
fig|742725.3.peg.532	
fig|742725.3.peg.533	
fig|742725.3.peg.534	00620|Pyruvate metabolism;00710|Carbon fixation in photosynthetic organisms
fig|742725.3.peg.535	
fig|742725.3.peg.536	
fig|742725.3.peg.537	
fig|742725.3.peg.538	
fig|742725.3.peg.539	
fig|742725.3.peg.540	
fig|742725.3.peg.541	00730|Thiamine metabolism
fig|742725.3.peg.542	00240|Pyrimidine metabolism
fig|742725.3.peg.543	
fig|742725.3.peg.544	
fig|742725.3.peg.545	
fig|742725.3.peg.546	
fig|742725.3.peg.547	
fig|742725.3.peg.548	
fig|742725.3.peg.549	
fig|742725.3.peg.550	
fig|742725.3.peg.551	
fig|742725.3.peg.552	
fig|742725.3.peg.553	
fig|742725.3.peg.554	
fig|742725.3.peg.555	
fig|742725.3.peg.556	00020|Citrate cycle (TCA cycle);00620|Pyruvate metabolism;00720|Reductive carboxylate cycle (CO2 fixation)
fig|742725.3.peg.557	
fig|742725.3.peg.558	00190|Oxidative phosphorylation;00910|Nitrogen metabolism
fig|742725.3.peg.559	00190|Oxidative phosphorylation;00910|Nitrogen metabolism
fig|742725.3.peg.560	00190|Oxidative phosphorylation;00910|Nitrogen metabolism
fig|742725.3.peg.561	00190|Oxidative phosphorylation;00910|Nitrogen metabolism
fig|742725.3.peg.562	00190|Oxidative phosphorylation;00910|Nitrogen metabolism
fig|742725.3.peg.563	00190|Oxidative phosphorylation;00910|Nitrogen metabolism
fig|742725.3.peg.564	00190|Oxidative phosphorylation;00910|Nitrogen metabolism
fig|742725.3.peg.565	00190|Oxidative phosphorylation;00910|Nitrogen metabolism
fig|742725.3.peg.566	00190|Oxidative phosphorylation;00910|Nitrogen metabolism
fig|742725.3.peg.567	00190|Oxidative phosphorylation;00910|Nitrogen metabolism
	
fig|742725.3.peg.568	
fig|742725.3.peg.569	
fig|742725.3.peg.570	
fig|742725.3.peg.571	
fig|742725.3.peg.572	
fig|742725.3.peg.573	00480|Glutathione metabolism
fig|742725.3.peg.574	
fig|742725.3.peg.575	
fig|742725.3.peg.576	
fig|742725.3.peg.577	
fig|742725.3.peg.578	
fig|742725.3.peg.579	
fig|742725.3.peg.580	
fig|742725.3.peg.581	
fig|742725.3.peg.582	
fig|742725.3.peg.583	
fig|742725.3.peg.584	
fig|742725.3.peg.585	
fig|742725.3.peg.586	
fig|742725.3.peg.587	
fig|742725.3.peg.588	
fig|742725.3.peg.589	
fig|742725.3.peg.590	
fig|742725.3.peg.591	
fig|742725.3.peg.592	
fig|742725.3.rna.4	
fig|742725.3.peg.593	
fig|742725.3.peg.594	
fig|742725.3.peg.595	
fig|742725.3.peg.596	
fig|742725.3.peg.597	
fig|742725.3.peg.598	00564|Glycerophospholipid metabolism;00592|alpha-Linolenic acid metabolism;00565|Ether lipid metabolism;00590|Arachidonic acid metabolism;00591|Linoleic acid metabolism
fig|742725.3.peg.599	
fig|742725.3.peg.600	
fig|742725.3.peg.601	
fig|742725.3.peg.602	
fig|742725.3.peg.603	00540|Lipopolysaccharide biosynthesis
fig|742725.3.peg.604	00540|Lipopolysaccharide biosynthesis
fig|742725.3.peg.605	00051|Fructose and mannose metabolism;00520|Amino sugar and nucleotide sugar metabolism
fig|742725.3.peg.606	
fig|742725.3.peg.607	
fig|742725.3.peg.608	
fig|742725.3.peg.609	
fig|742725.3.peg.610	
fig|742725.3.peg.611	
fig|742725.3.peg.612	
fig|742725.3.peg.613	
	
fig|742725.3.peg.614	
fig|742725.3.peg.615	
fig|742725.3.peg.616	
fig|742725.3.peg.617	
fig|742725.3.peg.618	
fig|742725.3.peg.619	00521|Streptomycin biosynthesis;00523|Polyketide sugar unit biosynthesis;01055|Biosynthesis of vancomycin group antibiotics
fig|742725.3.peg.620	00521|Streptomycin biosynthesis;00523|Polyketide sugar unit biosynthesis
	
fig|742725.3.peg.621	
fig|742725.3.peg.622	
	
fig|742725.3.peg.623	
fig|742725.3.peg.624	
fig|742725.3.rna.5	
fig|742725.3.peg.625	00250|Alanine, aspartate and glutamate metabolism;00460|Cyanoamino acid metabolism;00910|Nitrogen metabolism
fig|742725.3.peg.626	
fig|742725.3.peg.627	
fig|742725.3.rna.6	
fig|742725.3.peg.628	
fig|742725.3.peg.629	00860|Porphyrin and chlorophyll metabolism
fig|742725.3.peg.630	
fig|742725.3.peg.631	
fig|742725.3.peg.632	
fig|742725.3.peg.633	
fig|742725.3.peg.634	
fig|742725.3.peg.635	
fig|742725.3.peg.636	
fig|742725.3.peg.637	
fig|742725.3.peg.638	
fig|742725.3.peg.639	
fig|742725.3.peg.640	04660|T cell receptor signaling pathway
fig|742725.3.peg.641	
fig|742725.3.peg.642	
fig|742725.3.peg.643	
fig|742725.3.peg.644	
fig|742725.3.peg.645	
fig|742725.3.peg.646	
fig|742725.3.peg.647	
fig|742725.3.peg.648	
fig|742725.3.peg.649	
fig|742725.3.peg.650	
fig|742725.3.peg.651	
fig|742725.3.peg.652	
fig|742725.3.peg.653	
fig|742725.3.peg.654	
fig|742725.3.peg.655	
fig|742725.3.peg.656	00500|Starch and sucrose metabolism;00520|Amino sugar and nucleotide sugar metabolism
fig|742725.3.peg.657	
fig|742725.3.peg.658	
fig|742725.3.peg.659	
fig|742725.3.peg.660	
fig|742725.3.peg.661	
fig|742725.3.peg.662	
fig|742725.3.peg.663	
fig|742725.3.peg.664	
fig|742725.3.peg.665	
fig|742725.3.peg.666	
fig|742725.3.peg.667	
fig|742725.3.peg.668	
fig|742725.3.peg.669	
fig|742725.3.peg.670	
fig|742725.3.peg.671	
fig|742725.3.peg.672	
fig|742725.3.peg.673	
fig|742725.3.peg.674	
fig|742725.3.peg.675	
fig|742725.3.peg.676	
fig|742725.3.peg.677	
fig|742725.3.peg.678	
fig|742725.3.peg.679	
fig|742725.3.peg.680	
fig|742725.3.peg.681	
fig|742725.3.peg.682	
fig|742725.3.peg.683	
fig|742725.3.peg.684	
fig|742725.3.peg.685	
fig|742725.3.peg.686	
fig|742725.3.peg.687	00410|beta-Alanine metabolism;00770|Pantothenate and CoA biosynthesis
fig|742725.3.peg.688	00410|beta-Alanine metabolism;00770|Pantothenate and CoA biosynthesis
fig|742725.3.peg.689	
